,Data,Godzina,ZAP
17481,20171229,10,20907.863
17482,20171229,11,21189.912999999997
17483,20171229,12,21417.963
17484,20171229,13,21462.688
17485,20171229,14,21654.412999999997
17486,20171229,15,21396.362999999998
17487,20171229,16,21441.287999999997
17488,20171229,17,22245.175
17489,20171229,18,22201.975
17490,20171229,19,21873.55
17491,20171229,20,21599.463
17492,20171229,21,20974.188
17493,20171229,22,19737.725
17494,20171229,23,18576.425
17495,20171229,24,17400.063000000002
17496,20171230,1,16252.413
17497,20171230,2,15557.35
17498,20171230,3,15167.85
17499,20171230,4,15082.525
17500,20171230,5,15197.675
17501,20171230,6,15440.238000000001
17502,20171230,7,16270.563
17503,20171230,8,16866.588
17504,20171230,9,17706.213
17505,20171230,10,18757.238
17506,20171230,11,19296.438000000002
17507,20171230,12,19506.65
17508,20171230,13,19403.188000000002
17509,20171230,14,19456.975
17510,20171230,15,19220.863
17511,20171230,16,19553.388
17512,20171230,17,20906.375
17513,20171230,18,20900.9
17514,20171230,19,20589.825
17515,20171230,20,20413.125
17516,20171230,21,19874.2
17517,20171230,22,18784.625
17518,20171230,23,17709.863
17519,20171230,24,16451.788
17520,20171231,1,15280.925
17521,20171231,2,14513.975
17522,20171231,3,14086.7
17523,20171231,4,13818.15
17524,20171231,5,13792.45
17525,20171231,6,13846.088
17526,20171231,7,14233.6
17527,20171231,8,14612.15
17528,20171231,9,15077.5
17529,20171231,10,16145.238000000001
17530,20171231,11,16879.338
17531,20171231,12,17149.063000000002
17532,20171231,13,17382.425
17533,20171231,14,17754.963
17534,20171231,15,17746.913
17535,20171231,16,17833.988
17536,20171231,17,19107.775
17537,20171231,18,19314.238
17538,20171231,19,18961.575
17539,20171231,20,18278.663
17540,20171231,21,17171.638
17541,20171231,22,16433.225
17542,20171231,23,15968.388
17543,20171231,24,15504.775
17544,20180101,1,14978.538
17545,20180101,2,14397.65
17546,20180101,3,13789.463
17547,20180101,4,13434.45
17548,20180101,5,13285.238000000001
17549,20180101,6,13193.038
17550,20180101,7,13236.713
17551,20180101,8,13214.075
17552,20180101,9,13025.188
17553,20180101,10,13705.938
17554,20180101,11,14329.763
17555,20180101,12,14824.3
17556,20180101,13,15318.663
17557,20180101,14,15833.963
17558,20180101,15,15944.888
17559,20180101,16,16059.463
17560,20180101,17,17307.425
17561,20180101,18,17699.175
17562,20180101,19,17697.0
17563,20180101,20,17836.438000000002
17564,20180101,21,17463.875
17565,20180101,22,16550.713
17566,20180101,23,15860.363000000001
17567,20180101,24,14855.538
17568,20180102,1,14040.125
17569,20180102,2,13541.438
17570,20180102,3,13407.438
17571,20180102,4,13467.875
17572,20180102,5,13797.4
17573,20180102,6,14759.825
17574,20180102,7,17559.463
17575,20180102,8,19505.063000000002
17576,20180102,9,20485.15
17577,20180102,10,21277.4
17578,20180102,11,21514.525
17579,20180102,12,21657.838
17580,20180102,13,21773.513
17581,20180102,14,22255.6
17582,20180102,15,22072.875
17583,20180102,16,22230.237999999998
17584,20180102,17,23158.013
17585,20180102,18,23081.975
17586,20180102,19,22746.813
17587,20180102,20,22642.15
17588,20180102,21,21971.862999999998
17589,20180102,22,20680.563000000002
17590,20180102,23,19244.338
17591,20180102,24,17861.925
17592,20180103,1,16709.975
17593,20180103,2,16198.1
17594,20180103,3,15877.688
17595,20180103,4,15839.863000000001
17596,20180103,5,16160.975
17597,20180103,6,16890.238
17598,20180103,7,19563.788
17599,20180103,8,21727.25
17600,20180103,9,22419.487999999998
17601,20180103,10,22748.6
17602,20180103,11,22748.45
17603,20180103,12,23177.688
17604,20180103,13,23317.375
17605,20180103,14,23538.412999999997
17606,20180103,15,23316.525
17607,20180103,16,23472.85
17608,20180103,17,24281.737999999998
17609,20180103,18,24188.412999999997
17610,20180103,19,23921.713
17611,20180103,20,23829.075
17612,20180103,21,23012.05
17613,20180103,22,21402.9
17614,20180103,23,19850.738
17615,20180103,24,18520.0
17616,20180104,1,17370.738
17617,20180104,2,16812.688000000002
17618,20180104,3,16475.45
17619,20180104,4,16547.513
17620,20180104,5,16739.45
17621,20180104,6,17454.738
17622,20180104,7,19950.763
17623,20180104,8,21894.025
17624,20180104,9,22638.15
17625,20180104,10,22886.2
17626,20180104,11,22892.537999999997
17627,20180104,12,23074.625
17628,20180104,13,23171.112999999998
17629,20180104,14,23422.563
17630,20180104,15,23131.85
17631,20180104,16,23158.313
17632,20180104,17,24183.475
17633,20180104,18,24057.1
17634,20180104,19,23745.325
17635,20180104,20,23656.463
17636,20180104,21,23029.975
17637,20180104,22,21602.037999999997
17638,20180104,23,20028.688000000002
17639,20180104,24,18718.313000000002
17640,20180105,1,17467.638
17641,20180105,2,16854.713
17642,20180105,3,16593.988
17643,20180105,4,16717.863
17644,20180105,5,16845.488
17645,20180105,6,17663.275
17646,20180105,7,20092.55
17647,20180105,8,21964.625
17648,20180105,9,22564.362999999998
17649,20180105,10,22859.713
17650,20180105,11,22807.275
17651,20180105,12,23013.925
17652,20180105,13,23075.412999999997
17653,20180105,14,23360.425
17654,20180105,15,23088.112999999998
17655,20180105,16,23188.263
17656,20180105,17,24071.775
17657,20180105,18,24061.612999999998
17658,20180105,19,23709.513
17659,20180105,20,23504.0
17660,20180105,21,22733.15
17661,20180105,22,21331.25
17662,20180105,23,19870.313000000002
17663,20180105,24,18515.6
17664,20180106,1,17260.738
17665,20180106,2,16546.463
17666,20180106,3,15996.725
17667,20180106,4,15879.363000000001
17668,20180106,5,15773.525
17669,20180106,6,15546.65
17670,20180106,7,15620.163
17671,20180106,8,15802.625
17672,20180106,9,16351.438
17673,20180106,10,17285.125
17674,20180106,11,17954.888
17675,20180106,12,18332.75
17676,20180106,13,18548.075
17677,20180106,14,18596.838
17678,20180106,15,18255.5
17679,20180106,16,18225.375
17680,20180106,17,19327.388
17681,20180106,18,19450.838
17682,20180106,19,19213.388
17683,20180106,20,19134.15
17684,20180106,21,18817.675
17685,20180106,22,18092.138
17686,20180106,23,17389.525
17687,20180106,24,16357.625
17688,20180107,1,15330.0
17689,20180107,2,14662.438
17690,20180107,3,14367.65
17691,20180107,4,14295.763
17692,20180107,5,14252.75
17693,20180107,6,14437.188
17694,20180107,7,15029.363000000001
17695,20180107,8,15406.488000000001
17696,20180107,9,15792.563
17697,20180107,10,16873.075
17698,20180107,11,17689.388
17699,20180107,12,18014.913
17700,20180107,13,18448.475
17701,20180107,14,18755.25
17702,20180107,15,18660.725
17703,20180107,16,18634.55
17704,20180107,17,19686.5
17705,20180107,18,20048.513
17706,20180107,19,20171.763
17707,20180107,20,20386.263
17708,20180107,21,19826.538
17709,20180107,22,18736.575
17710,20180107,23,17886.925
17711,20180107,24,16836.213
17712,20180108,1,15993.188
17713,20180108,2,15633.588
17714,20180108,3,15462.538
17715,20180108,4,15445.813
17716,20180108,5,15892.138
17717,20180108,6,16939.325
17718,20180108,7,20230.713
17719,20180108,8,22551.325
17720,20180108,9,23597.8
17721,20180108,10,23968.55
17722,20180108,11,23928.5
17723,20180108,12,24129.125
17724,20180108,13,24188.1
17725,20180108,14,24275.862999999998
17726,20180108,15,23909.3
17727,20180108,16,23781.813
17728,20180108,17,24751.862999999998
17729,20180108,18,25002.675
17730,20180108,19,24548.075
17731,20180108,20,24529.987999999998
17732,20180108,21,23937.025
17733,20180108,22,22274.287999999997
17734,20180108,23,20675.763
17735,20180108,24,19269.825
17736,20180109,1,18227.5
17737,20180109,2,17727.65
17738,20180109,3,17473.2
17739,20180109,4,17431.313000000002
17740,20180109,5,17763.513
17741,20180109,6,18542.288
17742,20180109,7,21318.625
17743,20180109,8,23333.688
17744,20180109,9,23889.425
17745,20180109,10,24056.25
17746,20180109,11,23884.9
17747,20180109,12,23933.662999999997
17748,20180109,13,23884.563
17749,20180109,14,23894.787999999997
17750,20180109,15,23693.612999999998
17751,20180109,16,23738.737999999998
17752,20180109,17,24976.662999999997
17753,20180109,18,25020.6
17754,20180109,19,24672.625
17755,20180109,20,24534.638
17756,20180109,21,23881.025
17757,20180109,22,22342.813
17758,20180109,23,20671.388
17759,20180109,24,19320.188000000002
17760,20180110,1,18168.888
17761,20180110,2,17605.875
17762,20180110,3,17368.775
17763,20180110,4,17435.35
17764,20180110,5,17657.813000000002
17765,20180110,6,18423.738
17766,20180110,7,21095.987999999998
17767,20180110,8,23172.237999999998
17768,20180110,9,23732.063
17769,20180110,10,24035.537999999997
17770,20180110,11,23957.737999999998
17771,20180110,12,24232.938
17772,20180110,13,24361.537999999997
17773,20180110,14,24461.737999999998
17774,20180110,15,24255.7
17775,20180110,16,24073.65
17776,20180110,17,24938.375
17777,20180110,18,25000.838
17778,20180110,19,24717.7
17779,20180110,20,24496.338
17780,20180110,21,23892.55
17781,20180110,22,22305.075
17782,20180110,23,20642.588
17783,20180110,24,19365.463
17784,20180111,1,18278.15
17785,20180111,2,17704.475
17786,20180111,3,17412.913
17787,20180111,4,17359.263
17788,20180111,5,17544.45
17789,20180111,6,18349.625
17790,20180111,7,21001.125
17791,20180111,8,23112.487999999998
17792,20180111,9,23750.138
17793,20180111,10,24210.713
17794,20180111,11,24148.263
17795,20180111,12,24485.275
17796,20180111,13,24683.888
17797,20180111,14,24864.088
17798,20180111,15,24430.638
17799,20180111,16,24321.65
17800,20180111,17,25009.55
17801,20180111,18,25068.275
17802,20180111,19,24647.975
17803,20180111,20,24500.987999999998
17804,20180111,21,23885.75
17805,20180111,22,22267.063
17806,20180111,23,20792.975
17807,20180111,24,19406.263
17808,20180112,1,18303.063000000002
17809,20180112,2,17577.188000000002
17810,20180112,3,17309.6
17811,20180112,4,17315.9
17812,20180112,5,17610.088
17813,20180112,6,18347.8
17814,20180112,7,21036.588
17815,20180112,8,23120.537999999997
17816,20180112,9,23894.075
17817,20180112,10,24305.3
17818,20180112,11,24463.65
17819,20180112,12,24812.063
17820,20180112,13,24936.513
17821,20180112,14,24958.875
17822,20180112,15,24605.775
17823,20180112,16,24485.013
17824,20180112,17,25014.325
17825,20180112,18,25058.575
17826,20180112,19,24614.938
17827,20180112,20,24428.537999999997
17828,20180112,21,23648.713
17829,20180112,22,22220.888
17830,20180112,23,20758.488
17831,20180112,24,19482.325
17832,20180113,1,18307.663
17833,20180113,2,17633.763
17834,20180113,3,17213.463
17835,20180113,4,17134.088
17836,20180113,5,17237.075
17837,20180113,6,17302.2
17838,20180113,7,18387.575
17839,20180113,8,19329.825
17840,20180113,9,20271.688000000002
17841,20180113,10,21381.6
17842,20180113,11,21918.25
17843,20180113,12,22227.513
17844,20180113,13,22178.162999999997
17845,20180113,14,22059.5
17846,20180113,15,21425.925
17847,20180113,16,21234.138
17848,20180113,17,22176.925
17849,20180113,18,22361.037999999997
17850,20180113,19,22012.425
17851,20180113,20,21689.763
17852,20180113,21,21136.7
17853,20180113,22,19903.775
17854,20180113,23,18847.575
17855,20180113,24,17847.263
17856,20180114,1,16810.175
17857,20180114,2,16078.488000000001
17858,20180114,3,15737.488000000001
17859,20180114,4,15589.638
17860,20180114,5,15552.038
17861,20180114,6,15736.463
17862,20180114,7,16166.913
17863,20180114,8,16591.275
17864,20180114,9,17175.263
17865,20180114,10,18155.95
17866,20180114,11,18980.45
17867,20180114,12,19298.363
17868,20180114,13,19416.288
17869,20180114,14,19612.05
17870,20180114,15,19363.163
17871,20180114,16,19090.45
17872,20180114,17,20113.925
17873,20180114,18,20743.088
17874,20180114,19,20884.563000000002
17875,20180114,20,20888.425
17876,20180114,21,20284.775
17877,20180114,22,19442.225
17878,20180114,23,18740.388
17879,20180114,24,17712.938000000002
17880,20180115,1,16778.95
17881,20180115,2,16364.875
17882,20180115,3,16137.263
17883,20180115,4,16231.4
17884,20180115,5,16696.075
17885,20180115,6,17691.85
17886,20180115,7,20904.588
17887,20180115,8,23207.05
17888,20180115,9,24102.3
17889,20180115,10,24672.487999999998
17890,20180115,11,24627.075
17891,20180115,12,24739.088
17892,20180115,13,24787.438
17893,20180115,14,24812.362999999998
17894,20180115,15,24344.037999999997
17895,20180115,16,24245.0
17896,20180115,17,25082.275
17897,20180115,18,25615.188
17898,20180115,19,25185.775
17899,20180115,20,25087.412999999997
17900,20180115,21,24437.325
17901,20180115,22,22757.1
17902,20180115,23,21276.575
17903,20180115,24,19912.45
17904,20180116,1,18730.2
17905,20180116,2,18192.088
17906,20180116,3,17897.575
17907,20180116,4,17856.088
17908,20180116,5,18212.888
17909,20180116,6,19033.825
17910,20180116,7,21563.487999999998
17911,20180116,8,23521.9
17912,20180116,9,24234.925
17913,20180116,10,24787.875
17914,20180116,11,24680.612999999998
17915,20180116,12,24977.987999999998
17916,20180116,13,25160.275
17917,20180116,14,25226.013
17918,20180116,15,24787.612999999998
17919,20180116,16,24631.375
17920,20180116,17,25333.013
17921,20180116,18,25495.375
17922,20180116,19,25211.138
17923,20180116,20,25004.588
17924,20180116,21,24481.1
17925,20180116,22,22793.05
17926,20180116,23,21274.55
17927,20180116,24,19919.5
17928,20180117,1,18740.763
17929,20180117,2,18213.35
17930,20180117,3,17811.588
17931,20180117,4,17805.788
17932,20180117,5,18019.125
17933,20180117,6,18739.638
17934,20180117,7,21291.75
17935,20180117,8,23195.412999999997
17936,20180117,9,23989.05
17937,20180117,10,24394.925
17938,20180117,11,24329.487999999998
17939,20180117,12,24513.162999999997
17940,20180117,13,24601.287999999997
17941,20180117,14,24635.013
17942,20180117,15,24334.9
17943,20180117,16,24214.088
17944,20180117,17,24879.938
17945,20180117,18,25240.063
17946,20180117,19,24752.938
17947,20180117,20,24624.725
17948,20180117,21,23900.612999999998
17949,20180117,22,22343.612999999998
17950,20180117,23,20855.713
17951,20180117,24,19579.025
17952,20180118,1,18533.563000000002
17953,20180118,2,17955.525
17954,20180118,3,17645.725
17955,20180118,4,17652.325
17956,20180118,5,17924.388
17957,20180118,6,18700.175
17958,20180118,7,21332.313
17959,20180118,8,23207.575
17960,20180118,9,23922.287999999997
17961,20180118,10,24182.588
17962,20180118,11,24186.063
17963,20180118,12,24414.125
17964,20180118,13,24383.85
17965,20180118,14,24543.15
17966,20180118,15,24185.838
17967,20180118,16,24006.838
17968,20180118,17,24688.412999999997
17969,20180118,18,24944.713
17970,20180118,19,24552.225
17971,20180118,20,24528.037999999997
17972,20180118,21,23897.8
17973,20180118,22,22211.987999999998
17974,20180118,23,20653.038
17975,20180118,24,19325.725
17976,20180119,1,18323.288
17977,20180119,2,17830.538
17978,20180119,3,17527.45
17979,20180119,4,17589.5
17980,20180119,5,18041.738
17981,20180119,6,18707.138
17982,20180119,7,21148.1
17983,20180119,8,22986.013
17984,20180119,9,23866.237999999998
17985,20180119,10,24358.338
17986,20180119,11,24398.612999999998
17987,20180119,12,24780.425
17988,20180119,13,24729.013
17989,20180119,14,24805.3
17990,20180119,15,24424.325
17991,20180119,16,24148.838
17992,20180119,17,24858.1
17993,20180119,18,25273.737999999998
17994,20180119,19,24923.013
17995,20180119,20,24502.263
17996,20180119,21,23744.338
17997,20180119,22,22223.6
17998,20180119,23,20795.513
17999,20180119,24,19513.0
18000,20180120,1,18313.338
18001,20180120,2,17727.65
18002,20180120,3,17319.3
18003,20180120,4,17166.75
18004,20180120,5,17250.0
18005,20180120,6,17354.3
18006,20180120,7,18471.088
18007,20180120,8,19293.613
18008,20180120,9,20550.138
18009,20180120,10,21566.0
18010,20180120,11,21911.563
18011,20180120,12,22222.175
18012,20180120,13,22017.825
18013,20180120,14,21826.162999999997
18014,20180120,15,21221.088
18015,20180120,16,20856.625
18016,20180120,17,21726.763
18017,20180120,18,22220.763
18018,20180120,19,22023.7
18019,20180120,20,21777.4
18020,20180120,21,21126.338
18021,20180120,22,19999.75
18022,20180120,23,18916.3
18023,20180120,24,17790.388
18024,20180121,1,16778.588
18025,20180121,2,16126.1
18026,20180121,3,15697.875
18027,20180121,4,15653.538
18028,20180121,5,15571.475
18029,20180121,6,15812.438
18030,20180121,7,16362.55
18031,20180121,8,16726.013
18032,20180121,9,17524.575
18033,20180121,10,18579.275
